post_id,timestamp,text,category,sentiment,language,has_link,likes,comments,shares,is_spam
2276,2025-02-27 16:39:00,"Refund request for defective sneakers, DM sent.",customer_support,negative,fr,0,3,1,0,0
878,2024-03-07 21:42:00,The smartwatch design is sleek but camera needs work.,product_feedback,neutral,fr,0,32,3,6,0
3526,2023-12-11 13:05:00,When you open the fridge and forget why you came: 😅 #relatable,meme_joke,positive,es,1,73,28,13,0
2017,2023-12-14 07:43:00,Latest update on concert announcement: authorities confirm new info.,news,positive,en,0,31,8,8,0
427,2023-07-06 14:57:00,Photos from music festival are up—tag yourself!,event,neutral,en,1,54,20,10,0
627,2024-03-01 07:00:00,Weekend vibes at the New York! 🤷,personal_update,neutral,en,0,52,20,9,0
1590,2023-04-21 20:24:00,Me: I’ll sleep early. Also me at 3am: 💪,meme_joke,positive,en,0,30,6,7,0
2224,2023-05-26 04:55:00,Just had paneer tikka with friends. So good! 😅,personal_update,positive,en,0,53,12,3,0
2218,2024-09-19 11:24:00,The coffee maker design is sleek but camera needs work.,product_feedback,negative,de,1,29,8,6,0
4484,2024-10-09 00:21:00,New drop: smartwatch! Grab yours today.,promotion,neutral,en,0,14,2,3,1
1486,2024-09-13 05:53:00,Feature request: please add noise cancellation to coffee maker.,product_feedback,negative,fr,0,29,6,6,0
1740,2023-10-08 08:15:00,Updating to say laptop performance improved after patch.,product_feedback,positive,en,0,28,4,2,0
2481,2023-09-06 12:07:00,Just had pasta with friends. So good! 🤔,personal_update,negative,en,0,23,5,2,0
2585,2025-01-29 05:55:00,Matchday! Royals vs Lions at 6pm. Predictions?,sports,neutral,hi,0,73,7,10,0
2894,2025-06-08 08:41:00,Thanks Acme support for resolving my issue fast!,customer_support,negative,de,1,13,2,3,0
150,2024-08-21 03:25:00,Breaking: power outage just happened in Mumbai. Details emerging. #Breaking,news,neutral,en,0,51,5,12,0
677,2024-07-19 12:36:00,Use code WELCOME10 for free shipping on smartwatch.,promotion,neutral,de,0,26,3,3,1
1262,2024-09-13 19:12:00,"Hi Umbrella, my order #48197 hasn’t arrived. Please help.",customer_support,negative,en,0,4,1,0,0
4918,2024-01-16 02:42:00,Record broken: M. Khan sets new high for points.,sports,neutral,de,1,20,7,2,0
13,2024-07-21 04:12:00,Feature request: please add offline sync to coffee maker.,product_feedback,neutral,es,0,28,5,6,0
1834,2024-08-31 23:36:00,When you open the fridge and forget why you came: 😴 #relatable,meme_joke,negative,de,0,54,6,5,0
3249,2025-03-21 04:56:00,The laptop design is sleek but camera needs work.,product_feedback,neutral,en,0,4,1,0,0
1492,2025-02-26 19:04:00,Mental health matters. Take a break. 😂,health_wellness,positive,en,1,43,13,6,0
2728,2023-10-25 12:04:00,Heads up: policy change expected later this week.,news,neutral,en,1,16,5,1,0
3687,2024-05-16 04:26:00,POV: You at 8am meetings 😅😅,meme_joke,positive,de,0,81,10,12,0
1425,2023-08-24 07:51:00,Feeling meh today! 🔥 #MondayMotivation,personal_update,negative,de,0,25,7,5,0
4606,2025-03-16 01:57:00,"Hi Acme, my order #17263 hasn’t arrived. Please help.",customer_support,negative,fr,1,10,3,1,0
4596,2024-05-09 14:35:00,The headphones design is sleek but camera needs work.,product_feedback,positive,de,1,58,8,12,0
732,2025-01-18 06:44:00,POV: You at 8am meetings 😅😅,meme_joke,positive,en,1,22,4,1,0
1232,2023-07-04 20:13:00,FLASH SALE: headphones at 60% off. Limited time! #MondayMotivation,promotion,positive,en,0,62,9,8,0
1635,2025-07-18 17:25:00,Exclusive: headphones bundle for $25!,promotion,neutral,es,0,29,5,8,0
3937,2025-06-17 21:25:00,"New day, new goals. #Fitness 🙌",personal_update,neutral,de,0,47,18,13,0
1211,2024-10-12 03:30:00,Matchday! United vs Royals at 2pm. Predictions?,sports,neutral,en,0,30,9,1,0
3269,2025-07-29 20:30:00,Report: weather alert could affect seniors.,news,neutral,en,0,73,9,17,0
1935,2024-05-21 15:48:00,Photos from charity run are up—tag yourself!,event,neutral,en,1,25,4,2,0
554,2024-12-11 21:30:00,"New day, new goals. #Tech 😴",personal_update,positive,en,0,62,14,16,0
492,2025-07-09 18:21:00,Feature request: please add dark mode to headphones.,product_feedback,negative,fr,0,33,12,9,0
2963,2025-06-18 11:27:00,FLASH SALE: coffee maker at 30% off. Limited time! #Tech,promotion,neutral,hi,1,23,2,4,0
2330,2024-02-15 03:56:00,Weekend vibes at the Toronto! 💖,personal_update,neutral,fr,0,18,3,5,0
2196,2023-06-10 16:18:00,Meetup at Berlin for tech summit. RSVP below.,event,neutral,de,1,67,24,3,0
3065,2024-04-15 16:09:00,Having trouble logging into my Globex account—any fix?,customer_support,neutral,de,1,10,2,1,0
658,2024-07-16 03:43:00,Starting a 30-day running challenge. Who’s in?,health_wellness,neutral,es,0,22,5,2,0
2375,2024-06-06 07:00:00,Rally at Delhi calling for climate action reform.,politics,positive,en,0,66,16,19,0
2226,2025-05-19 01:27:00,Report: weather alert could affect commuters.,news,positive,de,1,115,28,11,0
4265,2024-07-02 22:18:00,Opinion: privacy law will impact commuters the most.,politics,negative,en,0,18,3,2,0
1171,2024-01-18 12:38:00,Debate tonight on privacy law. What are your thoughts?,politics,neutral,es,0,51,19,9,0
133,2023-09-07 01:08:00,Transfer rumor: L. Chen to Royals?,sports,positive,en,0,26,7,3,0
472,2025-07-07 12:52:00,Feeling grateful today! 🤷 #Tech,personal_update,neutral,fr,0,57,21,14,0
3226,2025-06-15 21:39:00,When you open the fridge and forget why you came: 🤷 #relatable,meme_joke,positive,es,0,156,54,43,0
1406,2024-10-29 01:54:00,Missed my sister today. 😴,personal_update,neutral,en,0,29,4,8,0
2877,2024-10-29 20:29:00,Debate tonight on privacy law. What are your thoughts?,politics,negative,en,0,49,17,4,0
4505,2024-11-28 01:12:00,Debate tonight on privacy law. What are your thoughts?,politics,neutral,en,0,69,22,14,0
4693,2025-04-17 02:22:00,Not impressed with Stark's smartwatch build quality.,product_feedback,neutral,en,0,20,6,4,0
2827,2024-05-04 17:02:00,Report: data breach could affect seniors.,news,neutral,fr,1,83,10,19,0
288,2023-07-23 15:42:00,Use code SAVE20 for free shipping on sneakers.,promotion,positive,en,0,45,16,4,0
1870,2024-09-04 18:46:00,The headphones design is sleek but camera needs work.,product_feedback,neutral,de,0,39,13,2,0
3115,2023-04-05 05:00:00,Feeling grateful today! 😂 #Fitness,personal_update,neutral,en,0,17,4,3,0
3626,2024-02-16 11:16:00,New drop: headphones! Grab yours today.,promotion,neutral,en,0,16,1,3,0
2313,2023-03-31 22:48:00,Debate tonight on climate action. What are your thoughts?,politics,positive,en,0,19,5,3,0
4924,2024-05-21 15:04:00,Report: weather alert could affect seniors.,news,neutral,hi,0,32,11,6,0
1619,2023-12-21 14:23:00,Matchday! Tigers vs Lions at 8pm. Predictions?,sports,negative,en,0,18,3,1,0
995,2024-01-12 03:08:00,The headphones design is sleek but camera needs work.,product_feedback,neutral,hi,1,19,4,4,0
1804,2024-11-09 18:36:00,Debate tonight on climate action. What are your thoughts?,politics,negative,en,0,39,15,5,0
2643,2023-08-09 07:05:00,"Refund request for defective coffee maker, DM sent.",customer_support,positive,en,0,15,3,3,0
4803,2023-07-31 04:14:00,Having trouble logging into my Stark account—any fix?,customer_support,neutral,en,0,5,1,0,0
3536,2024-08-07 16:35:00,"Hi Initech, my order #21947 hasn’t arrived. Please help.",customer_support,neutral,en,0,13,1,1,0
4832,2024-02-15 16:42:00,When you open the fridge and forget why you came: 🎉 #relatable,meme_joke,positive,fr,0,85,15,12,0
3912,2023-07-23 00:21:00,Just had paneer tikka with friends. So good! 🎉,personal_update,positive,hi,1,25,3,5,0
2108,2025-03-20 15:29:00,Latest update on market rally: authorities confirm new info.,news,positive,en,0,78,12,4,0
3045,2024-10-27 11:37:00,Photos from charity run are up—tag yourself!,event,positive,de,1,109,17,25,0
417,2025-03-16 09:49:00,"New day, new goals. #Health 💪",personal_update,neutral,en,1,44,9,7,0
978,2024-08-29 11:27:00,Use code DEAL50 for free shipping on headphones.,promotion,positive,en,1,34,6,8,1
2418,2024-12-19 23:57:00,Latest update on weather alert: authorities confirm new info.,news,neutral,en,0,31,8,6,0
506,2023-07-06 00:45:00,Missed my brother today. 😅,personal_update,neutral,fr,0,9,3,1,0
4153,2024-03-08 17:02:00,Use code BUNDLE for free shipping on sneakers.,promotion,positive,fr,1,11,1,1,0
4256,2024-03-08 11:51:00,"New day, new goals. #News 🙌",personal_update,negative,en,1,49,14,3,0
3942,2024-05-16 06:58:00,Rally at London calling for education reform reform.,politics,neutral,en,0,63,17,17,0
415,2024-07-04 03:51:00,Missed my mom today. 😀,personal_update,positive,en,0,61,6,3,0
4149,2024-10-27 21:25:00,The Acme app keeps crashing after update.,customer_support,neutral,en,0,20,2,1,0
1184,2025-02-17 04:15:00,Feeling tired today! 🙌 #Sale,personal_update,positive,de,1,80,8,17,0
486,2024-03-12 00:30:00,Photos from charity run are up—tag yourself!,event,positive,de,0,44,6,5,0
894,2024-05-09 21:08:00,POV: You at 8am meetings 🤷🤷,meme_joke,neutral,en,1,120,29,35,0
806,2023-10-25 03:49:00,"New day, new goals. #Event 💪",personal_update,positive,fr,0,14,5,3,0
556,2023-06-22 11:16:00,Debate tonight on privacy law. What are your thoughts?,politics,positive,de,0,74,15,18,0
3826,2023-08-20 21:09:00,Livestream starts at 8pm! Don’t miss the book club.,event,positive,en,1,110,17,20,0
1198,2024-04-11 18:48:00,When you open the fridge and forget why you came: 😂 #relatable,meme_joke,positive,hi,0,41,10,2,0
4254,2024-01-21 12:16:00,Me: I’ll sleep early. Also me at 3am: 🤔,meme_joke,positive,fr,0,21,6,1,0
4059,2024-04-21 21:12:00,Record broken: M. Khan sets new high for points.,sports,positive,fr,0,113,41,32,0
1294,2023-07-17 16:02:00,Feeling tired today! 😀 #MondayMotivation,personal_update,positive,fr,1,45,10,2,0
2222,2025-03-27 13:08:00,Feeling excited today! 😅 #Breaking,personal_update,neutral,en,0,20,6,2,0
3505,2023-02-10 14:39:00,Mental health matters. Take a break. 😂,health_wellness,negative,en,0,62,18,6,0
3655,2023-02-14 07:04:00,"Refund request for defective sneakers, DM sent.",customer_support,neutral,es,0,13,1,1,0
4759,2023-07-03 01:45:00,Feeling tired today! 🤷 #Health,personal_update,neutral,es,0,24,7,3,0
3007,2024-06-15 20:37:00,Transfer rumor: L. Chen to United?,sports,neutral,en,1,92,15,12,0
2094,2023-07-29 08:34:00,Loving the new Stark smartwatch! Battery lasts all day.,product_feedback,positive,en,0,37,5,9,0
2188,2025-04-08 18:59:00,The coffee maker design is sleek but camera needs work.,product_feedback,negative,de,1,35,5,7,0
3037,2024-08-21 12:44:00,Feature request: please add noise cancellation to coffee maker.,product_feedback,negative,es,0,34,4,2,0
3919,2024-07-16 17:37:00,"Hi Initech, my order #80583 hasn’t arrived. Please help.",customer_support,negative,en,0,6,1,0,0
1273,2023-07-16 04:08:00,Loving the new Stark laptop! Battery lasts all day.,product_feedback,neutral,fr,1,25,6,4,0
291,2024-11-30 17:49:00,Weekend vibes at the London! 🙌,personal_update,positive,en,0,43,5,9,0
4828,2024-01-29 16:21:00,Feeling excited today! 💖 #Sale,personal_update,positive,fr,0,73,11,12,0
253,2023-05-10 16:37:00,Opinion: education reform will impact small businesses the most.,politics,neutral,fr,0,10,2,1,0
3246,2023-08-13 02:24:00,Thanks Acme support for resolving my issue fast!,customer_support,negative,en,0,7,2,1,0
351,2024-09-12 03:59:00,Thanks Stark support for resolving my issue fast!,customer_support,negative,en,0,5,0,1,0
1188,2023-04-25 10:47:00,Report: data breach could affect students.,news,neutral,es,1,23,7,1,0
1962,2024-08-16 04:52:00,New drop: smartwatch! Grab yours today.,promotion,negative,en,1,45,14,3,0
423,2024-04-10 17:56:00,When you open the fridge and forget why you came: 😀 #relatable,meme_joke,positive,hi,0,126,30,34,0
91,2023-05-01 00:21:00,Photos from tech summit are up—tag yourself!,event,positive,es,1,107,38,24,0
3730,2024-02-03 09:21:00,Mental health matters. Take a break. 🎉,health_wellness,positive,hi,0,38,14,9,0
2237,2024-11-21 06:45:00,Weekend vibes at the Mumbai! 🥲,personal_update,positive,en,0,41,10,10,0
671,2023-04-24 04:34:00,Tried low-carb for a week—here’s how I feel.,health_wellness,neutral,en,0,46,14,12,0
3041,2023-12-12 22:01:00,Debate tonight on privacy law. What are your thoughts?,politics,positive,fr,0,91,30,19,0
27,2024-06-04 23:56:00,Buy 1 get 1 on all headphones until Monday.,promotion,neutral,en,0,12,2,3,0
430,2025-06-11 14:40:00,"Refund request for defective headphones, DM sent.",customer_support,negative,hi,0,19,2,3,0
684,2023-04-11 18:08:00,This cat has more confidence than me 💪,meme_joke,positive,en,0,124,25,36,0
4464,2025-07-01 05:14:00,This cat has more confidence than me 🎉,meme_joke,positive,de,0,73,19,15,0
3946,2023-07-10 21:37:00,In-depth: What weather alert means for Mumbai.,news,neutral,fr,1,44,12,4,0
3524,2023-08-26 14:19:00,Tough loss for United. Refs were wild.,sports,neutral,en,0,53,10,11,0
1542,2024-01-15 10:08:00,Feeling excited today! 😀 #Sports,personal_update,positive,en,0,78,9,10,0
2032,2024-06-21 20:04:00,Buy 1 get 1 on all smartwatch until Tuesday.,promotion,positive,en,1,26,5,3,0
2233,2025-07-24 17:56:00,Weekend vibes at the Toronto! 🎉,personal_update,positive,en,0,14,4,2,0
4121,2023-05-29 07:12:00,Weekend vibes at the Delhi! 🤷,personal_update,negative,en,0,12,4,0,0
3236,2024-04-16 01:29:00,Missed my grandma today. 😂,personal_update,positive,fr,0,44,12,10,0
255,2024-07-13 20:05:00,Having trouble logging into my Umbrella account—any fix?,customer_support,neutral,en,0,3,0,0,0
1030,2023-06-12 08:58:00,Public health update: policy change cases rising in Sydney.,health_wellness,positive,hi,1,54,14,8,0
4393,2024-01-07 02:48:00,Exclusive: laptop bundle for $261!,promotion,neutral,en,1,25,6,1,0
3801,2025-01-10 15:29:00,Feature request: please add dark mode to laptop.,product_feedback,neutral,hi,0,10,3,1,0
4311,2024-01-26 06:39:00,Friend: ‘We should work out.’ Us: 😀,meme_joke,positive,hi,0,132,44,12,0
2510,2025-05-21 14:15:00,Lions with an unbelievable win tonight! #Sports,sports,negative,en,0,44,16,6,0
2293,2023-08-03 00:11:00,Feeling excited today! 🥲 #Sports,personal_update,neutral,hi,1,37,5,4,0
1324,2024-04-29 13:44:00,When you open the fridge and forget why you came: 💪 #relatable,meme_joke,positive,en,0,64,10,15,0
1551,2024-11-24 15:31:00,Mental health matters. Take a break. 💪,health_wellness,positive,en,0,79,16,17,0
4648,2024-02-12 21:10:00,Just had biryani with friends. So good! 😂,personal_update,positive,de,1,38,5,4,0
316,2024-07-18 20:18:00,Exclusive: smartwatch bundle for $97!,promotion,positive,fr,1,28,10,3,0
1243,2025-02-08 23:59:00,Reminder: drink water and stretch today! 🥲,health_wellness,negative,hi,1,55,11,10,0
2451,2025-08-08 09:19:00,Just had biryani with friends. So good! 🔥,personal_update,neutral,fr,0,31,3,1,0
1579,2024-07-26 15:22:00,Mental health matters. Take a break. 🙌,health_wellness,neutral,fr,0,29,5,7,0
4626,2023-05-31 22:08:00,Photos from music festival are up—tag yourself!,event,positive,en,1,103,20,27,0
3117,2023-03-14 05:58:00,Just had paneer tikka with friends. So good! 😂,personal_update,positive,en,0,67,9,6,0
70,2025-01-29 03:47:00,Mental health matters. Take a break. 🥲,health_wellness,negative,fr,0,4,0,0,0
860,2024-02-18 20:33:00,Loving the new Globex headphones! Battery lasts all day.,product_feedback,negative,es,0,16,5,3,0
2754,2024-12-13 13:27:00,Weekend vibes at the London! 😂,personal_update,negative,es,0,26,5,2,0
1633,2023-11-12 15:17:00,Tough loss for Royals. Refs were wild.,sports,neutral,en,0,37,10,10,0
1651,2023-07-27 15:06:00,Feeling grateful today! 😅 #Health,personal_update,positive,hi,0,21,2,2,0
3861,2024-03-11 22:57:00,Updating to say coffee maker performance improved after patch.,product_feedback,negative,en,0,2,0,0,0
3107,2023-08-23 06:29:00,Join us at the charity run this Friday! Tickets available now. #MondayMotivation,event,positive,en,0,36,5,3,0
1075,2023-05-17 02:16:00,Not impressed with Umbrella's sneakers build quality.,product_feedback,neutral,en,0,24,3,2,0
4002,2025-03-01 08:09:00,Tough loss for City. Refs were wild.,sports,positive,en,0,102,25,18,0
788,2024-10-22 23:56:00,Rally at London calling for education reform reform.,politics,neutral,en,0,22,7,2,0
2606,2024-12-17 14:33:00,The Globex app keeps crashing after update.,customer_support,negative,en,1,12,3,2,0
3631,2025-01-30 05:23:00,Thanks Globex support for resolving my issue fast!,customer_support,negative,hi,0,7,2,1,0
2122,2024-02-21 18:33:00,Opinion: healthcare will impact seniors the most.,politics,neutral,en,0,58,7,3,0
1875,2024-11-14 10:50:00,New drop: headphones! Grab yours today.,promotion,neutral,en,0,16,5,0,0
812,2025-02-15 06:36:00,Feature request: please add offline sync to laptop.,product_feedback,positive,en,0,13,4,3,0
388,2024-06-03 15:32:00,When you open the fridge and forget why you came: 🤔 #relatable,meme_joke,neutral,en,0,79,19,7,0
2883,2024-07-08 06:05:00,Breaking: policy change just happened in Sydney. Details emerging. #LOL,news,neutral,en,1,69,25,3,0
1176,2024-12-06 10:26:00,Feeling grateful today! 🥲 #Tech,personal_update,neutral,fr,0,13,4,2,0
3198,2023-04-08 22:18:00,Heads up: power outage expected later this week.,news,neutral,es,1,120,45,17,0
2624,2023-10-03 12:14:00,Tough loss for Tigers. Refs were wild.,sports,positive,en,1,106,10,20,0
1352,2024-08-12 20:24:00,"New day, new goals. #Sale 🎉",personal_update,positive,en,0,58,8,5,0
411,2024-07-05 18:08:00,Breaking: policy change just happened in Toronto. Details emerging. #News,news,neutral,en,1,115,45,12,0
4213,2025-01-10 02:57:00,New drop: coffee maker! Grab yours today.,promotion,neutral,hi,0,28,9,1,0
110,2025-07-17 13:25:00,The Initech app keeps crashing after update.,customer_support,negative,es,0,20,4,2,0
